"Nazwa";"Zadruk";"Laminowanie";"Mechanizm";"Wielobig";"Kółko grzbietowe";"Kieszonki (wklejane)";"Nakład";"Product quantity limit";"Koszt";"Dodatkowe dni"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR16/04/152";"Nej";"Nej";"Trekantig ficka";"500";"599";"29.71";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR16/04/152";"Nej";"Nej";"Trekantig ficka";"600";"699";"28.21";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR16/04/152";"Nej";"Nej";"Trekantig ficka";"700";"799";"27.78";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR16/04/152";"Nej";"Nej";"Trekantig ficka";"800";"899";"27.35";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR16/04/152";"Nej";"Nej";"Trekantig ficka";"900";"999";"26.93";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR16/04/152";"Nej";"Nej";"Trekantig ficka";"1000";"9999";"26.50";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ficka för visitkort";"1";"9";"438.74";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ficka för visitkort";"10";"19";"116.82";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ficka för visitkort";"20";"49";"76.06";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ficka för visitkort";"50";"74";"54.60";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ficka för visitkort";"75";"99";"48.17";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ficka för visitkort";"100";"149";"43.87";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ficka för visitkort";"150";"199";"39.58";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ficka för visitkort";"200";"249";"38.51";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ficka för visitkort";"250";"299";"37.44";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ficka för visitkort";"300";"399";"35.29";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ficka för visitkort";"400";"499";"32.07";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ficka för visitkort";"500";"599";"29.93";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ficka för visitkort";"600";"699";"28.43";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ficka för visitkort";"700";"799";"28.00";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ficka för visitkort";"800";"899";"27.57";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ficka för visitkort";"900";"999";"27.14";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ficka för visitkort";"1000";"9999";"26.71";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Icke";"1";"9";"437.88";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Icke";"10";"19";"115.96";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Icke";"20";"49";"75.20";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Icke";"50";"74";"53.74";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Icke";"75";"99";"47.31";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Icke";"100";"149";"43.02";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Icke";"150";"199";"38.73";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Icke";"200";"249";"37.65";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Icke";"250";"299";"36.58";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Icke";"300";"399";"34.43";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Icke";"400";"499";"31.22";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Icke";"500";"599";"29.07";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Icke";"600";"699";"27.57";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Icke";"700";"799";"27.14";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Icke";"800";"899";"26.71";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Icke";"900";"999";"26.28";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Icke";"1000";"9999";"25.85";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"1";"9";"438.74";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"10";"19";"116.82";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"20";"49";"76.06";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"50";"74";"54.60";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"75";"99";"48.17";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"100";"149";"43.87";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"150";"199";"39.58";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"200";"249";"38.51";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"250";"299";"37.44";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"300";"399";"35.29";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"400";"499";"32.07";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"500";"599";"29.93";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"600";"699";"28.43";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"700";"799";"28.00";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"800";"899";"27.57";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"900";"999";"27.14";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"1000";"9999";"26.71";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"1";"9";"438.96";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"10";"19";"117.03";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"20";"49";"76.27";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"50";"74";"54.82";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"75";"99";"48.38";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"100";"149";"44.09";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"150";"199";"39.80";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"200";"249";"38.73";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"250";"299";"37.65";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"300";"399";"35.51";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"400";"499";"32.29";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"500";"599";"30.14";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"600";"699";"28.64";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"700";"799";"28.21";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"800";"899";"27.78";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"900";"999";"27.35";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"1000";"9999";"26.93";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"1";"9";"438.31";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"10";"19";"116.39";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"20";"49";"75.63";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"50";"74";"54.17";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"75";"99";"47.74";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"100";"149";"43.45";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"150";"199";"39.15";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"200";"249";"38.08";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"250";"299";"37.01";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"300";"399";"34.86";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"400";"499";"31.65";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"500";"599";"29.50";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"600";"699";"28.00";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"700";"799";"27.57";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"800";"899";"27.14";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"900";"999";"26.71";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"1000";"9999";"26.28";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"1";"9";"437.45";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"10";"19";"115.53";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"20";"49";"74.77";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"50";"74";"53.31";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"75";"99";"46.88";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"100";"149";"42.59";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"150";"199";"38.30";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"200";"249";"37.22";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"250";"299";"36.15";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"300";"399";"34.01";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"400";"499";"30.79";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"500";"599";"28.64";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"600";"699";"27.14";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"700";"799";"26.71";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"800";"899";"26.28";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"900";"999";"25.85";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"1000";"9999";"25.42";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"1";"9";"438.31";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"10";"19";"116.39";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"20";"49";"75.63";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"50";"74";"54.17";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"75";"99";"47.74";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"100";"149";"43.45";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"150";"199";"39.15";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"200";"249";"38.08";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"250";"299";"37.01";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"300";"399";"34.86";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"400";"499";"31.65";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"500";"599";"29.50";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"600";"699";"28.00";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"700";"799";"27.57";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"800";"899";"27.14";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"900";"999";"26.71";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"1000";"9999";"26.28";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"1";"9";"438.53";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"10";"19";"116.60";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"20";"49";"75.84";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"50";"74";"54.39";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"75";"99";"47.95";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"100";"149";"43.66";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"150";"199";"39.37";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"200";"249";"38.30";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"250";"299";"37.22";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"300";"399";"35.08";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"400";"499";"31.86";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"500";"599";"29.71";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"600";"699";"28.21";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"700";"799";"27.78";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"800";"899";"27.35";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"900";"999";"26.93";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"1000";"9999";"26.50";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"1";"9";"438.96";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"10";"19";"117.14";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"20";"49";"76.38";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"50";"74";"54.92";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"75";"99";"48.49";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"100";"149";"44.20";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"150";"199";"39.91";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"200";"249";"38.83";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"250";"299";"37.76";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"300";"399";"35.61";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"400";"499";"32.40";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"500";"599";"30.25";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"600";"699";"28.75";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"700";"799";"28.32";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"800";"899";"27.89";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"900";"999";"27.46";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"1000";"9999";"27.03";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"1";"9";"438.10";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"10";"19";"116.28";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"20";"49";"75.52";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"50";"74";"54.06";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"75";"99";"47.63";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"100";"149";"43.34";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"150";"199";"39.05";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"200";"249";"37.97";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"250";"299";"36.90";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"300";"399";"34.76";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"400";"499";"31.54";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"500";"599";"29.39";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"600";"699";"27.89";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"700";"799";"27.46";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"800";"899";"27.03";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"900";"999";"26.60";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"1000";"9999";"26.17";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ryggficka";"1";"9";"438.96";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ryggficka";"10";"19";"117.14";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ryggficka";"20";"49";"76.38";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ryggficka";"50";"74";"54.92";"0"
"Reklampärmar";"CMYK-tryck 4/4";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ryggficka";"75";"99";"48.49";"0"
